# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 23 15:27:34 2023
#
# COLUMN kepid:          KepID
# COLUMN koi_name:       KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN pl_name:        Confirmed Name
#
kepid,koi_name,kepler_name,pl_name
10910878,K00757.02,Kepler-229 d,Kepler-229 d
11512246,K00168.03,Kepler-23 b,Kepler-23 b
11512246,K00168.01,Kepler-23 c,Kepler-23 c
11512246,K00168.02,Kepler-23 d,Kepler-23 d
11018648,K00759.01,Kepler-230 b,Kepler-230 b
11018648,K00759.02,Kepler-230 c,Kepler-230 c
12066335,K00784.02,Kepler-231 b,Kepler-231 b
12066335,K00784.01,Kepler-231 c,Kepler-231 c
12366084,K00787.01,Kepler-232 b,Kepler-232 b
12366084,K00787.02,Kepler-232 c,Kepler-232 c
12470844,K00790.01,Kepler-233 b,Kepler-233 b
12470844,K00790.02,Kepler-233 c,Kepler-233 c
3342970,K00800.01,Kepler-234 b,Kepler-234 b
3342970,K00800.02,Kepler-234 c,Kepler-234 c
4139816,K00812.01,Kepler-235 b,Kepler-235 b
4139816,K00812.04,Kepler-235 c,Kepler-235 c
4139816,K00812.02,Kepler-235 d,Kepler-235 d
4139816,K00812.03,Kepler-235 e,Kepler-235 e
4725681,K00817.02,Kepler-236 b,Kepler-236 b
4725681,K00817.01,Kepler-236 c,Kepler-236 c
5252423,K00825.02,Kepler-237 b,Kepler-237 b
5252423,K00825.01,Kepler-237 c,Kepler-237 c
5436502,K00834.04,Kepler-238 b,Kepler-238 b
5436502,K00834.03,Kepler-238 c,Kepler-238 c
5436502,K00834.02,Kepler-238 d,Kepler-238 d
5436502,K00834.01,Kepler-238 e,Kepler-238 e
5436502,K00834.05,Kepler-238 f,Kepler-238 f
5456651,K00835.01,Kepler-239 b,Kepler-239 b
5456651,K00835.02,Kepler-239 c,Kepler-239 c
3231341,K01102.02,Kepler-24 b,Kepler-24 b
3231341,K01102.01,Kepler-24 c,Kepler-24 c
3231341,K01102.04,Kepler-24 d,Kepler-24 d
3231341,K01102.03,Kepler-24 e,Kepler-24 e
5531576,K00837.02,Kepler-240 b,Kepler-240 b
5531576,K00837.01,Kepler-240 c,Kepler-240 c
5794379,K00842.01,Kepler-241 b,Kepler-241 b
5794379,K00842.02,Kepler-241 c,Kepler-241 c
6428700,K00853.01,Kepler-242 b,Kepler-242 b
6428700,K00853.02,Kepler-242 c,Kepler-242 c
6587280,K00857.01,Kepler-243 b,Kepler-243 b
6587280,K00857.02,Kepler-243 c,Kepler-243 c
6849310,K00864.01,Kepler-244 b,Kepler-244 b
6849310,K00864.03,Kepler-244 c,Kepler-244 c
6849310,K00864.02,Kepler-244 d,Kepler-244 d
6948054,K00869.01,Kepler-245 b,Kepler-245 b
6948054,K00869.03,Kepler-245 c,Kepler-245 c
6948054,K00869.02,Kepler-245 d,Kepler-245 d
6948054,K00869.04,Kepler-245 e,Kepler-245 e
7134976,K00874.01,Kepler-246 b,Kepler-246 b
7134976,K00874.02,Kepler-246 c,Kepler-246 c
7434875,K00884.03,Kepler-247 b,Kepler-247 b
7434875,K00884.01,Kepler-247 c,Kepler-247 c
7434875,K00884.02,Kepler-247 d,Kepler-247 d
7825899,K00896.02,Kepler-248 b,Kepler-248 b
7825899,K00896.01,Kepler-248 c,Kepler-248 c
7907423,K00899.02,Kepler-249 b,Kepler-249 b
7907423,K00899.01,Kepler-249 c,Kepler-249 c
7907423,K00899.03,Kepler-249 d,Kepler-249 d
4349452,K00244.02,Kepler-25 b,Kepler-25 b
4349452,K00244.01,Kepler-25 c,Kepler-25 c
4349452,K00244.10,Kepler-25 d,Kepler-25 d
8226994,K00906.03,Kepler-250 b,Kepler-250 b
8226994,K00906.01,Kepler-250 c,Kepler-250 c
8226994,K00906.02,Kepler-250 d,Kepler-250 d
8247638,K00907.03,Kepler-251 b,Kepler-251 b
8247638,K00907.01,Kepler-251 c,Kepler-251 c
8247638,K00907.02,Kepler-251 d,Kepler-251 d
8247638,K00907.04,Kepler-251 e,Kepler-251 e
8505670,K00912.02,Kepler-252 b,Kepler-252 b
8505670,K00912.01,Kepler-252 c,Kepler-252 c
8689373,K00921.03,Kepler-253 b,Kepler-253 b
8689373,K00921.01,Kepler-253 c,Kepler-253 c
8689373,K00921.02,Kepler-253 d,Kepler-253 d
9334289,K00934.01,Kepler-254 b,Kepler-254 b
9334289,K00934.02,Kepler-254 c,Kepler-254 c
9334289,K00934.03,Kepler-254 d,Kepler-254 d
9415172,K00938.03,Kepler-255 b,Kepler-255 b
9415172,K00938.01,Kepler-255 c,Kepler-255 c
9415172,K00938.02,Kepler-255 d,Kepler-255 d
9466668,K00939.03,Kepler-256 b,Kepler-256 b
9466668,K00939.01,Kepler-256 c,Kepler-256 c
9466668,K00939.02,Kepler-256 d,Kepler-256 d
9466668,K00939.04,Kepler-256 e,Kepler-256 e
9480189,K00941.02,Kepler-257 b,Kepler-257 b
9480189,K00941.01,Kepler-257 c,Kepler-257 c
9480189,K00941.03,Kepler-257 d,Kepler-257 d
9775938,K00951.01,Kepler-258 b,Kepler-258 b
9775938,K00951.02,Kepler-258 c,Kepler-258 c
9823457,K00954.01,Kepler-259 b,Kepler-259 b
9823457,K00954.02,Kepler-259 c,Kepler-259 c
9757613,K00250.01,Kepler-26 b,Kepler-26 b
9757613,K00250.02,Kepler-26 c,Kepler-26 c
9757613,K00250.03,Kepler-26 d,Kepler-26 d
9757613,K00250.04,Kepler-26 e,Kepler-26 e
2854698,K00986.01,Kepler-260 b,Kepler-260 b
2854698,K00986.02,Kepler-260 c,Kepler-260 c
2302548,K00988.01,Kepler-261 b,Kepler-261 b
2302548,K00988.02,Kepler-261 c,Kepler-261 c
1718189,K00993.02,Kepler-262 b,Kepler-262 b
1718189,K00993.01,Kepler-262 c,Kepler-262 c
2165002,K00999.01,Kepler-263 b,Kepler-263 b
2165002,K00999.02,Kepler-263 c,Kepler-263 c
1871056,K01001.01,Kepler-264 b,Kepler-264 b
1871056,K01001.02,Kepler-264 c,Kepler-264 c
5956342,K01052.02,Kepler-265 b,Kepler-265 b
5956342,K01052.01,Kepler-265 c,Kepler-265 c
5956342,K01052.04,Kepler-265 d,Kepler-265 d
5956342,K01052.03,Kepler-265 e,Kepler-265 e
8240904,K01070.01,Kepler-266 b,Kepler-266 b
8240904,K01070.02,Kepler-266 c,Kepler-266 c
10166274,K01078.01,Kepler-267 b,Kepler-267 b
10166274,K01078.02,Kepler-267 c,Kepler-267 c
10166274,K01078.03,Kepler-267 d,Kepler-267 d
2854914,K01113.01,Kepler-268 b,Kepler-268 b
2854914,K01113.02,Kepler-268 c,Kepler-268 c
6359320,K01127.01,Kepler-269 b,Kepler-269 b
6359320,K01127.02,Kepler-269 c,Kepler-269 c
5792202,K00841.01,Kepler-27 b,Kepler-27 b
5792202,K00841.02,Kepler-27 c,Kepler-27 c
5792202,K00841.03,Kepler-27 d,Kepler-27 d
8410727,K01148.01,Kepler-270 b,Kepler-270 b
8410727,K01148.02,Kepler-270 c,Kepler-270 c
8280511,K01151.01,Kepler-271 b,Kepler-271 b
8280511,K01151.02,Kepler-271 c,Kepler-271 c
8280511,K01151.03,Kepler-271 d,Kepler-271 d
10426656,K01161.03,Kepler-272 b,Kepler-272 b
10426656,K01161.01,Kepler-272 c,Kepler-272 c
10426656,K01161.02,Kepler-272 d,Kepler-272 d
10468940,K01163.01,Kepler-273 b,Kepler-273 b
10468940,K01163.02,Kepler-273 c,Kepler-273 c
3348082,K01196.02,Kepler-274 b,Kepler-274 b
3348082,K01196.03,Kepler-274 c,Kepler-274 c
3447722,K01198.02,Kepler-275 b,Kepler-275 b
3447722,K01198.01,Kepler-275 c,Kepler-275 c
3447722,K01198.03,Kepler-275 d,Kepler-275 d
3962243,K01203.02,Kepler-276 b,Kepler-276 b
3962243,K01203.01,Kepler-276 c,Kepler-276 c
3962243,K01203.03,Kepler-276 d,Kepler-276 d
3939150,K01215.01,Kepler-277 b,Kepler-277 b
3939150,K01215.02,Kepler-277 c,Kepler-277 c
3640905,K01221.01,Kepler-278 b,Kepler-278 b
3640905,K01221.02,Kepler-278 c,Kepler-278 c
6677841,K01236.02,Kepler-279 b,Kepler-279 b
6677841,K01236.01,Kepler-279 c,Kepler-279 c
6677841,K01236.03,Kepler-279 d,Kepler-279 d
6949607,K00870.01,Kepler-28 b,Kepler-28 b
6949607,K00870.02,Kepler-28 c,Kepler-28 c
6690082,K01240.01,Kepler-280 b,Kepler-280 b
6690082,K01240.02,Kepler-280 c,Kepler-280 c
8630788,K01258.02,Kepler-281 b,Kepler-281 b
8630788,K01258.01,Kepler-281 c,Kepler-281 c
8630788,K01258.03,Kepler-281 d,Kepler-281 d
8609450,K01278.03,Kepler-282 b,Kepler-282 b
8609450,K01278.04,Kepler-282 c,Kepler-282 c
8609450,K01278.01,Kepler-282 d,Kepler-282 d
8609450,K01278.02,Kepler-282 e,Kepler-282 e
10604335,K01298.01,Kepler-283 b,Kepler-283 b
10604335,K01298.02,Kepler-283 c,Kepler-283 c
10538176,K01301.01,Kepler-284 b,Kepler-284 b
10538176,K01301.02,Kepler-284 c,Kepler-284 c
10730034,K01305.01,Kepler-285 b,Kepler-285 b
10730034,K01305.02,Kepler-285 c,Kepler-285 c
10858691,K01306.01,Kepler-286 b,Kepler-286 b
10858691,K01306.02,Kepler-286 c,Kepler-286 c
10858691,K01306.03,Kepler-286 d,Kepler-286 d
10858691,K01306.04,Kepler-286 e,Kepler-286 e
10973814,K01307.02,Kepler-287 b,Kepler-287 b
10973814,K01307.01,Kepler-287 c,Kepler-287 c
4455231,K01332.02,Kepler-288 b,Kepler-288 b
4455231,K01332.01,Kepler-288 c,Kepler-288 c
4455231,K01332.03,Kepler-288 d,Kepler-288 d
7303287,K01353.02,Kepler-289 b,Kepler-289 b
7303287,K01353.01,Kepler-289 c,Kepler-289 c
7303287,,Kepler-289 d,Kepler-289 d
10358759,K00738.01,Kepler-29 b,Kepler-29 b
10358759,K00738.02,Kepler-29 c,Kepler-29 c
7102227,K01360.02,Kepler-290 b,Kepler-290 b
7102227,K01360.01,Kepler-290 c,Kepler-290 c
7102227,K01360.03,Kepler-290 d,Kepler-290 d
6936909,K01363.01,Kepler-291 b,Kepler-291 b
6936909,K01363.02,Kepler-291 c,Kepler-291 c
6962977,K01364.05,Kepler-292 b,Kepler-292 b
6962977,K01364.04,Kepler-292 c,Kepler-292 c
6962977,K01364.02,Kepler-292 d,Kepler-292 d
6962977,K01364.03,Kepler-292 e,Kepler-292 e
6962977,K01364.01,Kepler-292 f,Kepler-292 f
6932987,K01366.01,Kepler-293 b,Kepler-293 b
6932987,K01366.02,Kepler-293 c,Kepler-293 c
9455556,K01396.02,Kepler-294 b,Kepler-294 b
9455556,K01396.01,Kepler-294 c,Kepler-294 c
9006449,K01413.01,Kepler-295 b,Kepler-295 b
9006449,K01413.02,Kepler-295 c,Kepler-295 c
9006449,K01413.03,Kepler-295 d,Kepler-295 d
11497958,K01422.03,Kepler-296 b,Kepler-296 b
11497958,K01422.01,Kepler-296 c,Kepler-296 c
11497958,K01422.02,Kepler-296 d,Kepler-296 d
11497958,K01422.05,Kepler-296 e,Kepler-296 e
11497958,K01422.04,Kepler-296 f,Kepler-296 f
11122894,K01426.01,Kepler-297 b,Kepler-297 b
11122894,K01426.02,Kepler-297 c,Kepler-297 c
11122894,K01426.03,Kepler-297 d,Kepler-297 d
11176127,K01430.01,Kepler-298 b,Kepler-298 b
11176127,K01430.02,Kepler-298 c,Kepler-298 c
11176127,K01430.03,Kepler-298 d,Kepler-298 d
11014932,K01432.03,Kepler-299 b,Kepler-299 b
11014932,K01432.01,Kepler-299 c,Kepler-299 c
11014932,K01432.02,Kepler-299 d,Kepler-299 d
11014932,K01432.04,Kepler-299 e,Kepler-299 e
10748390,K00003.01,Kepler-3 b,HAT-P-11 b
10748390,,Kepler-3 c,HAT-P-11 c
3832474,K00806.03,Kepler-30 b,Kepler-30 b
3832474,K00806.02,Kepler-30 c,Kepler-30 c
3832474,K00806.01,Kepler-30 d,Kepler-30 d
11037335,K01435.02,Kepler-300 b,Kepler-300 b
11037335,K01435.01,Kepler-300 c,Kepler-300 c
11389771,K01436.01,Kepler-301 b,Kepler-301 b
11389771,K01436.03,Kepler-301 c,Kepler-301 c
11389771,K01436.02,Kepler-301 d,Kepler-301 d
7898352,K01486.02,Kepler-302 b,Kepler-302 b
7898352,K01486.01,Kepler-302 c,Kepler-302 c
7871954,K01515.01,Kepler-303 b,Kepler-303 b
7871954,K01515.02,Kepler-303 c,Kepler-303 c
5371776,K01557.01,Kepler-304 b,Kepler-304 b
5371776,K01557.03,Kepler-304 c,Kepler-304 c
5371776,K01557.02,Kepler-304 d,Kepler-304 d
5371776,K01557.04,Kepler-304 e,Kepler-304 e
5219234,K01563.01,Kepler-305 b,Kepler-305 b
5219234,K01563.02,Kepler-305 c,Kepler-305 c
5219234,K01563.04,Kepler-305 d,Kepler-305 d
5219234,K01563.03,Kepler-305 e,Kepler-305 e
5438099,K01567.02,Kepler-306 b,Kepler-306 b
5438099,K01567.01,Kepler-306 c,Kepler-306 c
5438099,K01567.03,Kepler-306 d,Kepler-306 d
5438099,K01567.04,Kepler-306 e,Kepler-306 e
5299459,K01576.01,Kepler-307 b,Kepler-307 b
5299459,K01576.02,Kepler-307 c,Kepler-307 c
5289854,K01593.01,Kepler-308 b,Kepler-308 b
5289854,K01593.02,Kepler-308 c,Kepler-308 c
10027323,K01596.01,Kepler-309 b,Kepler-309 b
10027323,K01596.02,Kepler-309 c,Kepler-309 c
9347899,K00935.01,Kepler-31 b,Kepler-31 b
9347899,K00935.02,Kepler-31 c,Kepler-31 c
9347899,K00935.03,Kepler-31 d,Kepler-31 d
10004738,K01598.03,Kepler-310 b,Kepler-310 b
10004738,K01598.01,Kepler-310 c,Kepler-310 c
10004738,K01598.02,Kepler-310 d,Kepler-310 d
10055126,K01608.01,Kepler-311 b,Kepler-311 b
10055126,K01608.02,Kepler-311 c,Kepler-311 c
10055126,K01608.03,Kepler-311 d,Kepler-311 d
6975129,K01628.02,Kepler-312 b,Kepler-312 b
6975129,K01628.01,Kepler-312 c,Kepler-312 c
11153121,K01647.01,Kepler-313 b,Kepler-313 b
11153121,K01647.02,Kepler-313 c,Kepler-313 c
6616218,K01692.02,Kepler-314 b,Kepler-314 b
6616218,K01692.01,Kepler-314 c,Kepler-314 c
7703955,K01707.01,Kepler-315 b,Kepler-315 b
7703955,K01707.02,Kepler-315 c,Kepler-315 c
8230616,K01713.02,Kepler-316 b,Kepler-316 b
8230616,K01713.01,Kepler-316 c,Kepler-316 c
3967760,K01760.01,Kepler-317 b,Kepler-317 b
3967760,K01760.02,Kepler-317 c,Kepler-317 c
9909735,K01779.01,Kepler-318 b,Kepler-318 b
9909735,K01779.02,Kepler-318 c,Kepler-318 c
4644952,K01805.03,Kepler-319 b,Kepler-319 b
4644952,K01805.01,Kepler-319 c,Kepler-319 c
4644952,K01805.02,Kepler-319 d,Kepler-319 d
9787239,K00952.01,Kepler-32 b,Kepler-32 b
9787239,K00952.02,Kepler-32 c,Kepler-32 c
9787239,K00952.03,Kepler-32 d,Kepler-32 d
9787239,K00952.04,Kepler-32 e,Kepler-32 e
9787239,K00952.05,Kepler-32 f,Kepler-32 f
9529744,K01806.03,Kepler-320 b,Kepler-320 b
9529744,K01806.02,Kepler-320 c,Kepler-320 c
8240797,K01809.02,Kepler-321 b,Kepler-321 b
8240797,K01809.01,Kepler-321 c,Kepler-321 c
8277797,K01820.02,Kepler-322 b,Kepler-322 b
8277797,K01820.01,Kepler-322 c,Kepler-322 c
2989404,K01824.02,Kepler-323 b,Kepler-323 b
2989404,K01824.01,Kepler-323 c,Kepler-323 c
11601584,K01831.02,Kepler-324 b,Kepler-324 b
11601584,K01831.01,Kepler-324 c,Kepler-324 c
11601584,K01831.03,Kepler-324 d,KOI-1831 d
11601584,K01831.04,Kepler-324 e,Kepler-324 e
11709244,K01832.01,Kepler-325 b,Kepler-325 b
11709244,K01832.02,Kepler-325 c,Kepler-325 c
11709244,K01832.03,Kepler-325 d,Kepler-325 d
9471268,K01835.02,Kepler-326 b,Kepler-326 b
9471268,K01835.01,Kepler-326 c,Kepler-326 c
9471268,K01835.03,Kepler-326 d,Kepler-326 d
8167996,K01867.01,Kepler-327 b,Kepler-327 b
8167996,K01867.03,Kepler-327 c,Kepler-327 c
8167996,K01867.02,Kepler-327 d,Kepler-327 d
4939346,K01873.02,Kepler-328 b,Kepler-328 b
4939346,K01873.01,Kepler-328 c,Kepler-328 c
8978528,K01874.02,Kepler-329 b,Kepler-329 b
8978528,K01874.01,Kepler-329 c,Kepler-329 c
9458613,K00707.05,Kepler-33 b,Kepler-33 b
9458613,K00707.04,Kepler-33 c,Kepler-33 c
9458613,K00707.01,Kepler-33 d,Kepler-33 d
9458613,K00707.03,Kepler-33 e,Kepler-33 e
9458613,K00707.02,Kepler-33 f,Kepler-33 f
8680979,K01891.02,Kepler-330 b,Kepler-330 b
8680979,K01891.01,Kepler-330 c,Kepler-330 c
4263293,K01895.01,Kepler-331 b,Kepler-331 b
4263293,K01895.02,Kepler-331 c,Kepler-331 c
4263293,K01895.03,Kepler-331 d,Kepler-331 d
10328393,K01905.01,Kepler-332 b,Kepler-332 b
10328393,K01905.02,Kepler-332 c,Kepler-332 c
10328393,K01905.03,Kepler-332 d,Kepler-332 d
5706966,K01908.01,Kepler-333 b,Kepler-333 b
5706966,K01908.02,Kepler-333 c,Kepler-333 c
10130039,K01909.02,Kepler-334 b,Kepler-334 b
10130039,K01909.01,Kepler-334 c,Kepler-334 c
10130039,K01909.03,Kepler-334 d,Kepler-334 d
9101496,K01915.01,Kepler-335 b,Kepler-335 b
9101496,K01915.02,Kepler-335 c,Kepler-335 c
6037581,K01916.03,Kepler-336 b,Kepler-336 b
6037581,K01916.02,Kepler-336 c,Kepler-336 c
6037581,K01916.01,Kepler-336 d,Kepler-336 d
10136549,K01929.02,Kepler-337 b,Kepler-337 b
10136549,K01929.01,Kepler-337 c,Kepler-337 c
5511081,K01930.01,Kepler-338 b,Kepler-338 b
5511081,K01930.02,Kepler-338 c,Kepler-338 c
5511081,K01930.03,Kepler-338 d,Kepler-338 d
5511081,K01930.04,Kepler-338 e,Kepler-338 e
10978763,K01931.01,Kepler-339 b,Kepler-339 b
10978763,K01931.03,Kepler-339 c,Kepler-339 c
10978763,K01931.02,Kepler-339 d,Kepler-339 d
8572936,K02459.02,Kepler-34 b,Kepler-34 b
5202905,K01932.02,Kepler-340 b,Kepler-340 b
5202905,K01932.01,Kepler-340 c,Kepler-340 c
7747425,K01952.03,Kepler-341 b,Kepler-341 b
7747425,K01952.01,Kepler-341 c,Kepler-341 c
7747425,K01952.02,Kepler-341 d,Kepler-341 d
7747425,K01952.04,Kepler-341 e,Kepler-341 e
9892816,K01955.01,Kepler-342 b,Kepler-342 b
9892816,K01955.04,Kepler-342 c,Kepler-342 c
9892816,K01955.02,Kepler-342 d,Kepler-342 d
9892816,K01955.03,Kepler-342 e,Kepler-342 e
6949061,K01960.01,Kepler-343 b,Kepler-343 b
6949061,K01960.02,Kepler-343 c,Kepler-343 c
9650808,K01970.01,Kepler-344 b,Kepler-344 b
9650808,K01970.02,Kepler-344 c,Kepler-344 c
9412760,K01977.02,Kepler-345 b,Kepler-345 b
9412760,K01977.01,Kepler-345 c,Kepler-345 c
9518318,K01978.01,Kepler-346 b,Kepler-346 b
9518318,K01978.02,Kepler-346 c,Kepler-346 c
11450414,K01992.01,Kepler-347 b,Kepler-347 b
11450414,K01992.02,Kepler-347 c,Kepler-347 c
11450414,K01992.03,Kepler-347 d,Kepler-347 d
5384079,K02011.01,Kepler-348 b,Kepler-348 b
5384079,K02011.02,Kepler-348 c,Kepler-348 c
8564674,K02022.01,Kepler-349 b,Kepler-349 b
8564674,K02022.02,Kepler-349 c,Kepler-349 c
9837578,K02937.02,Kepler-35 b,Kepler-35 b
4636578,K02025.03,Kepler-350 b,Kepler-350 b
4636578,K02025.01,Kepler-350 c,Kepler-350 c
4636578,K02025.02,Kepler-350 d,Kepler-350 d
7102316,K02028.02,Kepler-351 b,Kepler-351 b
7102316,K02028.01,Kepler-351 c,Kepler-351 c
7102316,K02028.03,Kepler-351 d,Kepler-351 d
9489524,K02029.02,Kepler-352 b,Kepler-352 b
9489524,K02029.01,Kepler-352 c,Kepler-352 c
9489524,K02029.03,Kepler-352 d,Kepler-352 d
6382217,K02036.02,Kepler-353 b,Kepler-353 b
6382217,K02036.01,Kepler-353 c,Kepler-353 c
6026438,K02045.01,Kepler-354 b,Kepler-354 b
6026438,K02045.03,Kepler-354 c,Kepler-354 c
6026438,K02045.02,Kepler-354 d,Kepler-354 d
7265298,K02051.02,Kepler-355 b,Kepler-355 b
7265298,K02051.01,Kepler-355 c,Kepler-355 c
2307415,K02053.02,Kepler-356 b,Kepler-356 b
2307415,K02053.01,Kepler-356 c,Kepler-356 c
8164257,K02073.02,Kepler-357 b,Kepler-357 b
8164257,K02073.03,Kepler-357 c,Kepler-357 c
8164257,K02073.01,Kepler-357 d,Kepler-357 d
10864531,K02080.02,Kepler-358 b,Kepler-358 b
10864531,K02080.01,Kepler-358 c,Kepler-358 c
6696580,K02092.02,Kepler-359 b,Kepler-359 b
6696580,K02092.01,Kepler-359 c,Kepler-359 c
6696580,K02092.03,Kepler-359 d,Kepler-359 d
11401755,K00277.02,Kepler-36 b,Kepler-36 b
11401755,K00277.01,Kepler-36 c,Kepler-36 c
8612275,K02111.01,Kepler-360 b,Kepler-360 b
8612275,K02111.02,Kepler-360 c,Kepler-360 c
9904006,K02135.03,Kepler-361 b,Kepler-361 b
9904006,K02135.01,Kepler-361 c,Kepler-361 c
10404582,K02147.02,Kepler-362 b,Kepler-362 b
10404582,K02147.01,Kepler-362 c,Kepler-362 c
6021193,K02148.03,Kepler-363 b,Kepler-363 b
6021193,K02148.02,Kepler-363 c,Kepler-363 c
6021193,K02148.01,Kepler-363 d,Kepler-363 d
10253547,K02153.02,Kepler-364 b,Kepler-364 b
10253547,K02153.01,Kepler-364 c,Kepler-364 c
11358389,K02163.01,Kepler-365 b,Kepler-365 b
11358389,K02163.02,Kepler-365 c,Kepler-365 c
11308499,K02168.01,Kepler-366 b,Kepler-366 b
11308499,K02168.02,Kepler-366 c,Kepler-366 c
11774991,K02173.01,Kepler-367 b,Kepler-367 b
11774991,K02173.02,Kepler-367 c,Kepler-367 c
9022166,K02175.01,Kepler-368 b,Kepler-368 b
9022166,K02175.02,Kepler-368 c,Kepler-368 c
10670119,K02179.02,Kepler-369 b,Kepler-369 b
10670119,K02179.01,Kepler-369 c,Kepler-369 c
8478994,K00245.03,Kepler-37 b,Kepler-37 b
8478994,K00245.02,Kepler-37 c,Kepler-37 c
8478994,K00245.01,Kepler-37 d,Kepler-37 d
8478994,K00245.04,Kepler-37 e,Kepler-37 e
5706595,K02183.02,Kepler-370 b,Kepler-370 b
5706595,K02183.01,Kepler-370 c,Kepler-370 c
3548044,K02194.01,Kepler-371 b,Kepler-371 b
3548044,K02194.02,Kepler-371 c,Kepler-371 c
11401767,K02195.03,Kepler-372 b,Kepler-372 b
11401767,K02195.01,Kepler-372 c,Kepler-372 c
11401767,K02195.02,Kepler-372 d,Kepler-372 d
12058204,K02218.01,Kepler-373 b,Kepler-373 b
12058204,K02218.02,Kepler-373 c,Kepler-373 c
6871071,K02220.03,Kepler-374 b,Kepler-374 b
6871071,K02220.01,Kepler-374 c,Kepler-374 c
6871071,K02220.02,Kepler-374 d,Kepler-374 d
10723367,K02236.02,Kepler-375 b,Kepler-375 b
10723367,K02236.01,Kepler-375 c,Kepler-375 c
3342794,K02278.02,Kepler-376 b,Kepler-376 b
3342794,K02278.01,Kepler-376 c,Kepler-376 c
3661886,K02279.02,Kepler-377 b,Kepler-377 b
3661886,K02279.01,Kepler-377 c,Kepler-377 c
9718066,K02287.01,Kepler-378 b,Kepler-378 b
9718066,K02287.02,Kepler-378 c,Kepler-378 c
3867615,K02289.02,Kepler-379 b,Kepler-379 b
3867615,K02289.01,Kepler-379 c,Kepler-379 c
6762829,K01740.02,Kepler-38 b,Kepler-38 b
11121752,K02333.01,Kepler-380 b,Kepler-380 b
11121752,K02333.02,Kepler-380 c,Kepler-380 c
8013439,K02352.02,Kepler-381 b,Kepler-381 b
8013439,K02352.01,Kepler-381 c,Kepler-381 c
8013439,K02352.03,Kepler-381 d,Kepler-381 d
9364290,K02374.01,Kepler-382 b,Kepler-382 b
9364290,K02374.02,Kepler-382 c,Kepler-382 c
3234598,K02413.01,Kepler-383 b,Kepler-383 b
3234598,K02413.02,Kepler-383 c,Kepler-383 c
8611832,K02414.01,Kepler-384 b,Kepler-384 b
8611832,K02414.02,Kepler-384 c,Kepler-384 c
11968463,K02433.02,Kepler-385 b,Kepler-385 b
11968463,K02433.01,Kepler-385 c,Kepler-385 c
11968463,K02433.03,Kepler-385 d,Kepler-385 d
11080405,K02442.02,Kepler-386 b,Kepler-386 b
11080405,K02442.01,Kepler-386 c,Kepler-386 c
9209624,K02443.01,Kepler-387 b,Kepler-387 b
9209624,K02443.02,Kepler-387 c,Kepler-387 c
8544992,K02466.01,Kepler-388 b,Kepler-388 b
8544992,K02466.02,Kepler-388 c,Kepler-388 c
8753896,K02473.01,Kepler-389 b,Kepler-389 b
8753896,K02473.03,Kepler-389 c,Kepler-389 c
9478990,K00423.01,Kepler-39 b,Kepler-39 b
5959719,K02498.01,Kepler-390 b,Kepler-390 b
5959719,K02498.02,Kepler-390 c,Kepler-390 c
12306058,K02541.01,Kepler-391 b,Kepler-391 b
12306058,K02541.02,Kepler-391 c,Kepler-391 c
7673841,K02585.01,Kepler-392 b,Kepler-392 b
7673841,K02585.02,Kepler-392 c,Kepler-392 c
8883329,K02595.01,Kepler-393 b,Kepler-393 b
8883329,K02595.02,Kepler-393 c,Kepler-393 c
12120307,K02597.01,Kepler-394 b,Kepler-394 b
12120307,K02597.02,Kepler-394 c,Kepler-394 c
12120307,K02597.03,Kepler-394 d,Kepler-394 d
8890150,K02650.02,Kepler-395 b,Kepler-395 b
8890150,K02650.01,Kepler-395 c,Kepler-395 c
11253827,K02672.02,Kepler-396 b,Kepler-396 b
11253827,K02672.01,Kepler-396 c,Kepler-396 c
6878240,K02681.02,Kepler-397 b,Kepler-397 b
6878240,K02681.01,Kepler-397 c,Kepler-397 c
5185897,K02693.01,Kepler-398 b,Kepler-398 b
5185897,K02693.02,Kepler-398 c,Kepler-398 c
5185897,K02693.03,Kepler-398 d,Kepler-398 d
5480640,K02707.02,Kepler-399 b,Kepler-399 b
5480640,K02707.03,Kepler-399 c,Kepler-399 c
5480640,K02707.01,Kepler-399 d,Kepler-399 d
11853905,K00007.01,Kepler-4 b,Kepler-4 b
10418224,K00428.01,Kepler-40 b,Kepler-40 b
5272233,K02711.01,Kepler-400 b,Kepler-400 b
5272233,K02711.02,Kepler-400 c,Kepler-400 c
12206313,K02714.01,Kepler-401 b,Kepler-401 b
12206313,K02714.02,Kepler-401 c,Kepler-401 c
12206313,K02714.03,Kepler-401 d,Kepler-401 d
7673192,K02722.03,Kepler-402 b,Kepler-402 b
7673192,K02722.01,Kepler-402 c,Kepler-402 c
7673192,K02722.04,Kepler-402 d,Kepler-402 d
7673192,K02722.02,Kepler-402 e,Kepler-402 e
9886361,K02732.01,Kepler-403 b,Kepler-403 b
9886361,K02732.03,Kepler-403 c,Kepler-403 c
9886361,K02732.02,Kepler-403 d,Kepler-403 d
9008737,K02768.01,Kepler-404 b,Kepler-404 b
9008737,K02768.02,Kepler-404 c,Kepler-404 c
3234843,K03057.02,Kepler-405 b,Kepler-405 b
